CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp
454.90668871824204,657.890323368367,130.494589364971,-409.970259770082,-843.501403657487,-894.321276285336,-119.696248531574,169.095719004981,3426,0,-1300,14693,5202,1772,312,-185,680232,500,4.386381
171.359855762101,268.004588162177,95.74748581706079,-78.7385041144735,-209.254800868861,-531.979466270423,-113.182639675739,87.7630208422197,3426,0,-1300,14693,5202,1772,312,-185,680233,500,4.386396
31.465408725780396,202.96346553310298,265.14852897194197,361.647052213753,421.054635814187,-441.459396092047,-75.93979660666079,10.423786929342901,3426,0,-1300,14693,5202,1772,312,-185,680234,500,4.386410000000001
278.890261077817,519.331427493948,583.47315375472,711.056782628875,774.1711180074201,116.00209216051701,-171.327311567031,66.21819807321299,3426,0,-1300,14693,5202,1772,312,-185,680235,500,4.386426
158.509489205142,302.061500401469,241.927161131171,131.89120947849,300.02565178668,808.6032658295011,62.4193497870001,120.319514229777,3426,0,-1310,14980,5323,1686,-128,310,680236,500,4.386442000000001
175.76903303957099,367.72940256679396,480.01593972533,509.97442358898104,614.861528927519,1022.4816440074901,-27.7354733878747,97.222038740525,3426,0,-1310,14980,5323,1686,-128,310,680237,500,4.386459
25.856772021128602,-63.31656469381411,48.308921866584605,197.631260581722,459.67466349271103,789.444445684785,-9.43877259950386,100.246589558199,3426,0,-1310,14980,5323,1686,-128,310,680238,500,4.386476
-251.37144163815498,-552.576983158244,-395.89634252281405,-236.031200269441,282.557799928618,540.405224515067,-102.669770813722,-60.73869865434239,3426,0,-1310,14980,5323,1686,-128,310,680239,500,4.386494
-254.82882807243698,-559.701456616167,-309.840881957905,-65.03989368697509,239.80991070802003,394.82313475408597,6.99800602922915,-36.861932425876105,3426,0,-1310,14980,5323,1686,-128,310,680240,500,4.386512000000001
-284.070445145509,-534.915121862548,-382.853569762316,-119.77425789315001,-303.261683381512,-354.14792515459703,183.864489593252,38.392917614197394,3426,0,-1310,14980,5323,1686,-128,310,680241,500,4.386531000000001
-180.767498254398,-170.55610126058997,-117.06573283276501,102.441055725649,-220.435664752236,-567.066543455585,-17.1210115400609,-86.04276387346908,3426,0,-1310,14980,5323,1686,-128,310,680242,500,4.386550000000001
-370.90889483667,-652.443539897911,-148.74131396261498,355.664737923973,-614.639782749378,-648.117007916328,-84.42146030155709,-65.8216744732345,3426,0,-1310,14980,5323,1686,-128,310,680243,500,4.38657
-423.511793478916,-557.877291516401,-182.00299314560797,69.0892627729336,-366.90567008577597,-76.232342216128,2.15876621822827,-34.919311125064304,3426,0,-1310,14980,5323,1686,-128,310,680244,500,4.386591
374.211887766432,651.506988482317,111.106613679789,192.53200985709597,151.029403525783,227.158447011025,-65.3792177238502,87.0231765735662,3426,0,-1310,14980,5323,1686,-128,310,680245,500,4.386614000000001
602.479898825986,998.097552891239,371.732917975402,546.962301527616,515.416219992418,334.95860134327097,-141.014950704703,96.1398704326712,3426,0,-1157,15258,5225,1244,-424,371,680246,500,4.386637
432.362683280458,753.0167466105189,665.858595152968,1260.65620967915,627.789593323076,305.256184884347,-78.5636390405125,140.91381093556998,3426,0,-1157,15258,5225,1244,-424,371,680247,500,4.38666
234.54051102785198,367.867460140726,54.95728398824579,-326.190745188564,393.90507932720396,449.818310172472,105.34166613389999,199.035541911027,3426,0,-1157,15258,5225,1244,-424,371,680248,500,4.3866830000000006
216.066343773971,388.986915423535,247.673415365978,-209.802438278479,-84.5170029512956,39.0408440676401,-11.1776225714711,148.105305889389,3426,0,-1157,15258,5225,1244,-424,371,680249,500,4.386706
-30.7472422614228,102.75977362750601,178.60544577788102,-32.2533216593147,-305.54350946506,-210.590270636312,-27.860518587986,33.2117591461865,3426,0,-1157,15258,5225,1244,-424,371,680250,500,4.386733
-23.0596484151902,89.40819661680142,247.529964474379,273.260620608431,-721.553398216696,-649.882552021125,-210.289617173024,-107.07946957985399,3426,0,-1157,15258,5225,1244,-424,371,680251,500,4.386760000000001
54.0950883388577,145.782083685859,233.103113593534,-47.1365332719579,-179.337238365784,-220.09801528521302,-227.457933202677,-98.5401156911394,3426,0,-1157,15258,5225,1244,-424,371,680252,500,4.43348
241.58379128822702,216.352458411944,-6.733127792482259,-824.629047955474,-55.296103088388904,439.845950390853,47.7584754472482,134.483125308994,3426,0,-1157,15258,5225,1244,-424,371,680253,500,4.433519
395.915555673273,519.563450425048,582.229086271138,204.313252911117,158.622855260997,599.6269869388781,98.92448201659141,210.560463490547,3426,0,-1157,15258,5225,1244,-424,371,680254,500,4.4335580000000006
