CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp
324.69608929089696,459.485684964689,573.6780204579701,796.305069375434,1849.8255420202302,858.6297951592129,162.731989524153,152.60251312341998,3427,0,-51,15141,4323,1362,454,105,678338,500,0.564686
163.317557141912,124.173937429441,201.479875514633,383.70711232838204,789.726857303671,442.27259131963405,77.121354627714,77.35809437162241,3427,0,-51,15141,4323,1362,454,105,678339,500,0.564718
-369.70071644586307,-854.877941431594,-370.789962072275,141.208435295877,500.070182153519,96.68468673375901,73.07023339881559,-32.724586194963194,3427,0,-51,15141,4323,1362,454,105,678340,500,0.599016
-1080.88505500756,-1873.3448597807399,-1499.35298771819,-943.9455843685139,-297.76826367469,-200.866533349035,111.797925205436,-255.712111794273,3427,0,-51,15141,4323,1362,454,105,678341,500,0.599035
-1041.81111836268,-1530.50614541862,-1287.1126102366302,-351.980085860356,197.29468629072701,172.10964806156701,94.3878146852367,-333.799258157727,3427,0,-51,15141,4323,1362,454,105,678342,500,0.599051
140.617709599639,8.55680914758705,-207.944163191481,542.655699029448,1271.48419510506,943.882405444863,91.10386349062901,62.12505868601149,3427,0,-51,15141,4323,1362,454,105,678343,500,0.599066
545.077913800371,608.190824170713,628.2005844628441,564.520115013729,733.271766882128,668.509253613884,42.1450186803704,213.609851262998,3427,0,-51,15141,4323,1362,454,105,678344,500,0.599082
669.198185899848,990.6323890872301,977.874589419109,291.940446132096,-259.34659990127005,338.91140252363397,-5.210343782440759,229.03880021325298,3427,0,-51,15141,4323,1362,454,105,678345,500,0.599099
80.21987579064441,363.581737775588,413.865717048058,227.464984717692,336.522451798839,366.19614487851504,21.563088333350603,-29.0141373142833,3427,0,-148,15534,4258,814,779,186,678346,500,0.599116
-21.4270703538205,442.950955862761,727.405592985684,954.807796205336,1427.77281002572,411.013226643088,-45.410817719704895,-96.02536978432909,3427,0,-148,15534,4258,814,779,186,678347,500,0.599133
243.894804264128,452.74315399071196,616.646824135561,670.340223033039,854.727240295993,320.105021733441,106.08385140990102,118.040440361248,3427,0,-148,15534,4258,814,779,186,678348,500,0.599151
338.94444232564996,295.445931983064,86.8923230404034,68.41868424820129,115.89237832184901,-110.535469567869,-18.5914533945615,106.829236560734,3427,0,-148,15534,4258,814,779,186,678349,500,0.5991690000000001
820.354868732422,818.8301281953461,419.36544121441,-45.015648534288594,-111.878718620952,-135.314110582578,-44.3219700289774,275.621921798331,3427,0,-148,15534,4258,814,779,186,678350,500,0.59919
224.462852641562,-109.260820456664,434.6401627335,881.433194904734,1412.1923911666102,795.212162941811,66.4138106488972,196.84060932498002,3427,0,-148,15534,4258,814,779,186,678351,500,0.59921
-616.408129226562,-1289.10040920612,-276.721445815987,512.357933896419,990.30172869013,1019.45834012725,37.6334038806963,-99.58879979152701,3427,0,-148,15534,4258,814,779,186,678352,500,0.599232
-870.381436420837,-1212.9666906957302,-565.790386450477,-52.8652289683232,447.434934226534,606.854048778303,-288.912958473025,-449.949827447883,3427,0,-148,15534,4258,814,779,186,678353,500,0.5992540000000001
-288.389640535461,214.75255648873298,-247.02954980626203,-412.27865392164705,305.847084644192,541.2271998412909,-264.552680843684,-462.019205614226,3427,0,-148,15534,4258,814,779,186,678354,500,0.599665
-10.7844799487502,290.033016902278,-274.088371480815,-611.169446566695,-390.482556074247,-157.61147210747,-18.880810900591303,-134.058510071598,3427,0,-148,15534,4258,814,779,186,678355,500,0.5996950000000001
105.34876059362401,-73.8800996781792,91.73124605312479,143.462640967802,-161.867164990108,-557.543071937631,105.468085160537,185.836943893461,3427,0,-574,15879,4156,-686,717,-40,678356,500,0.59972
-12.509012884082,-287.16513136366797,113.117745808908,391.79224691671,733.684659782506,220.162087322911,-96.6950371416169,56.531975443474906,3427,0,-574,15879,4156,-686,717,-40,678357,500,0.59975
-1021.27866732667,-878.380255913595,-171.841117198463,166.963395263592,669.990255580371,650.273028174764,110.11244010500401,-197.36625051789503,3427,0,-574,15879,4156,-686,717,-40,678358,500,0.630985
-1304.8948337477,-923.567445463385,-530.7469319216909,-137.545324476552,193.66651877603698,-16.146107441279998,79.80889987328558,-427.217424932984,3427,0,-574,15879,4156,-686,717,-40,678359,500,0.63105
49.794572038546896,480.727963405312,256.664503691019,244.457697583275,-102.810969472193,-810.3857242789819,-44.525242644595004,-180.164522256469,3427,0,-574,15879,4156,-686,717,-40,678360,500,0.6310990000000001
531.949353252508,900.5527870196381,396.24770215258496,-42.141772505972796,-778.174382837751,-1578.7752823184699,-205.06733394891498,-131.957721908693,3427,0,-574,15879,4156,-686,717,-40,678361,500,0.631158
