CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp
-511.70961511589104,-737.304407741642,-882.4435659439771,-1452.4119753128302,-2765.21293285111,-1514.3404587339598,-34.131347527611105,-166.321846829262,3426,0,-589,14563,4952,1926,-151,359,679332,500,2.5902480000000003
-721.0686953045371,-947.955836994923,-973.9538962569791,-1186.3685716622301,-1464.75485814371,-736.63411972567,-59.334180521837,-300.513799517299,3426,0,-589,14563,4952,1926,-151,359,679333,500,2.59031
-511.40535599031097,-549.754267545301,-475.985454156646,-368.096757917461,-600.833887730172,-409.83409009862197,-183.59458510775602,-326.687344967388,3426,0,-589,14563,4952,1926,-151,359,679334,500,2.590367
-260.61535614877397,-231.03477277921002,216.51986733696,1095.8436060669198,1041.35670638265,394.867941982986,-224.808849828842,-215.38423666055303,3426,0,-589,14563,4952,1926,-151,359,679335,500,2.590424
5.93422574776923,26.076388368383004,290.208593407646,927.615588993358,1993.2140648675602,1516.4480303840198,-65.7566161886207,-61.7377758999355,3426,0,-837,15024,4902,950,-626,212,679336,500,2.590482
294.992353534035,606.918293225463,1150.0127755062401,2121.8906385800196,987.351382520719,565.913984983868,-45.825005848193506,57.1987695873249,3426,0,-837,15024,4902,950,-626,212,679337,500,2.591743
337.955108695722,417.28579281002703,202.34148296050301,212.60510797618198,1060.30075978441,509.674536889012,15.596843563253099,269.05370883469,3426,0,-837,15024,4902,950,-626,212,679338,500,2.591815
284.968451069552,385.029438630561,134.03710757033002,81.11624361705621,991.1855887988349,149.03729394055,-225.847813196422,134.416272486793,3426,0,-837,15024,4902,950,-626,212,679339,500,2.591888
231.638555456389,374.02946263703103,352.779375252663,531.614034088445,111.99766593571998,-620.500673450297,-209.869443341566,88.9045641040429,3426,0,-837,15024,4902,950,-626,212,679340,500,2.591971
183.934278056317,251.852595272474,205.06504928914399,547.166838023259,-352.75451628831803,-1005.7620945563499,-79.8015528803808,142.338591761072,3426,0,-837,15024,4902,950,-626,212,679341,500,2.592042
-199.067735207675,-637.968049689778,-1342.9886914301899,-1668.4564425238598,-1253.90620971474,-1077.11788764002,-48.7419321223279,11.2566987221362,3426,0,-837,15024,4902,950,-626,212,679342,500,2.592114
-187.730534963397,-436.449535610387,-673.491149668815,-383.202703649906,40.4990369200823,-49.450705961207895,-116.44914791296499,-75.45761816168671,3426,0,-837,15024,4902,950,-626,212,679343,500,2.592193
