CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp
79.9906659340195,117.25347187055701,206.381244493998,319.930470532185,26.6152292301995,523.1320725515831,-12.3211554191075,-56.5778787062736,3426,0,-1163,14824,4789,536,293,-350,684017,500,11.93135
134.172573239543,90.90260551532259,225.51615946832996,334.29900066927104,34.0824591768614,803.062849268783,138.136069681437,65.9803456204245,3426,0,-1163,14824,4789,536,293,-350,684018,500,11.931370000000001
145.93525879297502,209.96419470466202,383.527752696769,327.606312097603,189.523298189742,782.336256239214,-40.233534011174896,12.106150556705,3426,0,-1163,14824,4789,536,293,-350,684019,500,11.931391000000001
129.720432859234,369.268070056452,628.9882434550669,854.626100154332,738.526603085804,455.76394674560305,-155.75558780244302,-64.94565863383471,3426,0,-1163,14824,4789,536,293,-350,684020,500,11.931415000000001
297.54606737705797,537.499308498111,511.622637020075,632.702557970042,497.57300875877297,212.75163706881,-12.448625429591598,66.6602620421909,3426,0,-1163,14824,4789,536,293,-350,684021,500,11.931441000000001
123.403023869381,-64.5572564511094,-517.550230967114,-1197.3371829321002,-1667.26515582626,-886.82485576591,30.688351369928604,102.214199242182,3426,0,-1163,14824,4789,536,293,-350,684022,500,11.931465000000001
-32.6702526132576,-410.656341731083,-911.7654927711699,-2127.99251538399,-3993.81558329001,-2022.3225518922,135.89145279547702,126.388925971696,3426,0,-1163,14824,4789,536,293,-350,684023,500,11.93149
211.69902647539902,54.5046875705011,-218.832394768368,-880.5756125513001,-1491.36124140388,-1064.64379533427,87.73228426097191,179.075446582632,3426,0,-1163,14824,4789,536,293,-350,684024,500,11.978452
392.389836359856,527.767176878173,398.87506034155405,-68.06261725083459,235.585433701985,26.204361068783303,-99.94714830094021,120.791164664435,3426,0,-1163,14824,4789,536,293,-350,684025,500,11.978502
181.260275293433,-6.59730799519457,45.91289936506661,520.651077978226,1580.22715883129,627.424700534379,-52.7423224230879,83.104913402698,3426,0,-1069,14898,4832,265,296,-180,684026,500,11.978544000000001
281.815245021164,-169.583599230275,-273.824691008427,574.313319049135,1205.72786133498,246.247390365461,142.937028942979,257.553978633136,3426,0,-1069,14898,4832,265,296,-180,684027,500,11.978585
