CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp
529.636901431659,487.22021416726096,-4.09905584983062,-539.877276671148,-287.07440640270903,-591.14534871967,-94.7957423651824,154.692661915557,3429,1,-761,15266,4325,-1407,525,39,678030,500,0.00015800000000000002
392.709688088304,352.49622484704,167.553773034597,16.5735524946649,146.758203312434,-252.53864296397703,-63.3219965415774,152.588745564222,3429,0,-761,15266,4325,-1407,525,39,678031,500,0.00017600000000000002
320.08300674468,326.765414273366,187.99451605172402,71.1892236180138,43.5131701493228,-30.443820576532698,37.3234344474622,191.24871368194,3429,0,-761,15266,4325,-1407,525,39,678032,500,0.000199
298.038031242875,318.236792722135,137.61663743969999,-11.0231693794485,18.0741993267729,157.07883392903,47.2733934753342,157.86866772593902,3429,0,-761,15266,4325,-1407,525,39,678033,500,0.00022400000000000002
226.569343000534,297.87723475310503,135.562291434733,22.0723462101014,114.189242937806,368.09097910055397,27.2848561503924,89.124406414805,3429,0,-761,15266,4325,-1407,525,39,678034,500,0.000246
315.977405516198,323.472565983189,133.52828139218,-32.695967744221,-11.512135202734498,403.541748004733,74.1258624760667,190.171982420725,3429,0,-761,15266,4325,-1407,525,39,678035,500,0.000273
348.60676777194,323.891919798334,165.301806660602,-22.1855536832591,-89.930996016541,40.0417241666,42.866808615683105,209.456784542301,3429,0,-778,14938,4426,-762,700,112,678036,500,0.000292
394.727431703563,489.255212331889,480.883500549942,471.155170375423,315.593644175591,-360.65788958664103,-54.58457011374411,201.66139451670503,3429,0,-778,14938,4426,-762,700,112,678037,500,0.000313
318.025870608864,288.823144335765,248.926184632233,282.569187431043,152.587641802587,-333.997318597627,-13.679865047335598,179.04924622899898,3429,0,-778,14938,4426,-762,700,112,678038,500,0.00033600000000000004
129.976338890119,58.08907868317329,76.4992832242278,196.695521796966,249.985276263033,-227.16312820592398,0.8771626341040251,8.6442544288002,3429,0,-778,14938,4426,-762,700,112,678039,500,0.00035600000000000003
80.4132779245847,-27.660181278129997,156.646680035861,417.96036884785303,462.42513342711,-214.072556478204,-105.984675810789,-7.58990800054744,3429,0,-778,14938,4426,-762,700,112,678040,500,0.000395
5.628593773784809,-409.467671884922,-520.453854048857,-781.630238981626,-1001.27479761961,-326.349090287229,145.247030000552,128.422137478949,3429,0,-778,14938,4426,-762,700,112,678041,500,0.00042500000000000003
-248.090489726368,-848.103422495653,-604.755644394667,-564.033903964242,-486.989354934281,57.674916068092,95.2118160557584,10.319095099112001,3429,0,-778,14938,4426,-762,700,112,678042,500,0.00046800000000000005
-509.56264972084296,-1184.834904833,-526.9940658019619,-174.23340067805802,-0.9695316083380021,404.107407873729,69.6476084907772,-94.384546623216,3429,0,-778,14938,4426,-762,700,112,678043,500,0.000505
-188.39551910923902,-592.13707390707,-156.033986555762,110.33780334788,250.419354909216,785.947708626161,165.636955976777,41.7158886539983,3429,0,-778,14938,4426,-762,700,112,678044,500,0.000528
142.680771544459,200.87545316223998,255.018312160741,292.970121522696,379.409563034918,826.1088315948151,158.06524025578997,68.7904907219345,3429,0,-778,14938,4426,-762,700,112,678045,500,0.0005510000000000001
618.678983677877,1113.16411409935,730.4896963922071,546.847490185668,555.467646777426,859.773542078678,256.912729519885,168.06776952242902,3429,0,-521,15042,4218,933,1041,-353,678046,500,0.000576
258.930598120554,111.986223411397,24.392970071290602,80.04821506870209,288.082007875375,577.966552493162,205.453807554441,83.2493820009986,3429,0,-521,15042,4218,933,1041,-353,678047,500,0.000603
-390.48436954704806,-1116.1863796321002,-948.1548202062261,-601.536566811905,-224.41243777101002,72.08814664895179,89.04218084114841,-95.91271718242209,3429,0,-521,15042,4218,933,1041,-353,678048,500,0.000629
-929.4183704752361,-1363.0566043304302,-1118.49211374682,-706.163365903369,-490.011538663442,-365.86349694582196,-93.4939581241342,-396.058247230831,3429,0,-521,15042,4218,933,1041,-353,678049,500,0.0006580000000000001
-373.43361905889503,249.52756840037202,-171.675058920053,-389.10122354835,-398.50098490261,-389.902002651361,-23.3228873400949,-259.166696456494,3429,0,-521,15042,4218,933,1041,-353,678050,500,0.0006850000000000001
409.153118156624,735.924673494068,-160.85899470711598,-595.712536817387,-624.128881905519,-668.024070697604,-168.676381988043,-57.393455130862996,3427,0,-521,15042,4218,933,1041,-353,678051,500,0.0007120000000000001
543.965885809739,517.615230474621,-163.090390459867,-482.71529011149005,-552.765792765509,-577.941906642285,-281.401975472691,33.5439844253706,3427,0,-521,15042,4218,933,1041,-353,678052,500,0.0007430000000000001
420.68725433255895,460.017349070869,89.1115249440772,-196.210850288102,-217.93567706842398,-213.69427978550098,-270.478039178415,-6.83626546477899,3427,0,-521,15042,4218,933,1041,-353,678053,500,0.0012770000000000001
185.64452467209802,245.11503419559398,77.79896570101849,-80.2259050591092,-176.458478628541,-176.954470821191,-247.75495239917703,-78.51186660048549,3427,0,-521,15042,4218,933,1041,-353,678054,500,0.001343
